"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224259.7",1619.87897347805,3.14677218906515,0.864278177938777,3.64092518981552,0.00027166007056047,0.0269626605500968
"ENSG00000224511.2",56.8114904020946,3.77173075678479,0.822628591523853,4.58497406441705,4.54042792377152e-06,0.00278263788325587
"ENSG00000226330.1",35.8864821789448,1.96085246512714,0.581881968635011,3.36984572614776,0.000752102782215093,0.0450738898368534
"ENSG00000226690.8",8.15840139903436,5.55835986550693,1.38540699978021,4.01207722090963,6.01868042632227e-05,0.0120094639678217
"ENSG00000228952.1",51.3505020826765,2.85046695023305,0.746606674934517,3.81789641846298,0.000134594409736462,0.0185097749309435
"ENSG00000230882.1",139.940178403858,2.81395723823761,0.794898841078138,3.54001929908588,0.000400097773006461,0.0330799871718061
"ENSG00000231226.1",27.3755666191816,2.83717075807866,0.832546841557452,3.4078211776903,0.000654837935133215,0.0417524903005547
"ENSG00000231324.1",13.5357071930909,4.3911410540999,1.31484712569698,3.33965901303714,0.000838813140659609,0.0481951076299776
"ENSG00000231566.2",19.4736412958045,2.13387347509117,0.623496329830638,3.42243149317463,0.000620637353897591,0.0408292847695081
"ENSG00000233217.2",198.067836172849,3.24856486632052,0.956355300466856,3.39681796580695,0.000681743019039324,0.0424994560411143
"ENSG00000233532.6",130.069616451749,3.59603810234966,0.963937276179199,3.73057271589644,0.000191044992465334,0.0220379839060117
"ENSG00000237289.10",394.76887018652,2.56730658167735,0.632622866225852,4.05819441366952,4.94535910771321e-05,0.011278303558399
"ENSG00000238133.6",151.456759347256,3.91283436339613,1.05621662858999,3.70457561212572,0.000211744941120004,0.0235561943237038
"ENSG00000240216.7",58.9385872931985,3.73875365555408,1.08356543557903,3.45041797457869,0.000559719228780237,0.0389766822748823
"ENSG00000241359.1",30.6088601921571,3.07762688200402,0.810240725968304,3.79841050118285,0.000145626994597936,0.0194408485910327
"ENSG00000241635.8",92.0077974228925,3.48008248340798,0.955801873394244,3.64100822595117,0.000271572458336759,0.0269626605500968
"ENSG00000242136.1",10.1909633463123,5.87831778581948,1.32702052710503,4.42971127104067,9.43593335580885e-06,0.00437683369743086
"ENSG00000242207.1",24.8863261255689,5.08179502088893,1.28603988814579,3.95150653391931,7.76607514565211e-05,0.0135372088223606
"ENSG00000243766.8",80.8340122750723,5.56850748330762,1.44541876268498,3.85252193140463,0.000116907502017919,0.017294225329658
"ENSG00000244280.1",37.9072878011773,4.91521421994415,1.2291705748103,3.99880563419991,6.36629329372897e-05,0.0120753488610066
"ENSG00000246228.6",129.264062126406,3.16416285803761,0.781760522832782,4.04748355234411,5.17712186232815e-05,0.0114082031777524
"ENSG00000249395.4",130.76425680955,6.21347428914178,1.46442675889736,4.24293960171844,2.20610824972368e-05,0.00718744815121287
"ENSG00000249464.6",157.184356781616,2.23774852578521,0.670663808504418,3.3366173892332,0.000848046066864389,0.0483509931497453
"ENSG00000249853.8",37.5407254620467,3.56145560554956,0.994599920178823,3.58079216908567,0.000342554056636021,0.0306283062342212
"ENSG00000250271.2",22.4304187253093,4.59422752121088,1.30837578424973,3.51139754840799,0.000445757243482681,0.0350547082827314
"ENSG00000251191.8",15.2789941022442,3.40344352646718,0.935197916269217,3.63927620801866,0.000273405423459765,0.0269626605500968
"ENSG00000253293.5",158.035013579414,3.66012828195727,0.9606649551291,3.80999459011742,0.000138969832653941,0.018921330399206
"ENSG00000254166.3",461.287464487214,3.63226141241864,0.899721203565823,4.03709660061702,5.41167892970789e-05,0.0116615289188438
"ENSG00000257588.1",149.487374553628,3.26738635082485,0.890390443263701,3.66961075957682,0.000242920070089653,0.0253554261420964
"ENSG00000258689.1",29.1531555432711,2.80041540519726,0.796693520969604,3.51504729420802,0.000439675679770609,0.034808492551575
"ENSG00000259341.2",228.308545972428,2.88189759590827,0.763421925143198,3.77497357751115,0.000160024624505738,0.020061241525135
"ENSG00000259439.2",69.1501103414412,5.20748835278254,1.2724162069414,4.09259825863126,4.26566393553758e-05,0.010612584083987
"ENSG00000259485.2",86.72382917897,4.82446931741718,1.3880714695043,3.4756634823278,0.000509591290543411,0.0373706334547529
"ENSG00000259933.6",54.2720015733389,2.56458613561419,0.682818801397739,3.75588096046044,0.00017273278743076,0.0208245735401657
"ENSG00000260284.1",41.5359166167268,4.19186525878173,1.18943472886963,3.52424992901077,0.000424683469209143,0.0341832720642548
"ENSG00000260328.1",28.4038470878743,2.55374680156702,0.723149747942298,3.53142182353467,0.000413332021127292,0.0335888312304744
"ENSG00000260963.2",23.2212617892754,3.07782686830553,0.873746084529208,3.52256441865937,0.000427393160241773,0.0342120228651826
"ENSG00000261104.1",31.126465085679,4.00849827258365,1.00271830249308,3.9976315009083,6.39794491484621e-05,0.0120753488610066
"ENSG00000261123.1",94.715849445221,2.97276784834185,0.681805069533946,4.36014336234535,1.2997726017417e-05,0.00500998264674156
"ENSG00000261583.1",8.70040695959135,4.93274757622275,1.38103226144047,3.57178301618944,0.000354559118392728,0.0309019725893433
"ENSG00000261762.1",54.2380564884849,2.05166299437068,0.610593035178616,3.36011529147317,0.000779099527331807,0.0456565669475151
"ENSG00000262714.1",40.0905283484209,2.86084371389416,0.856063857282096,3.34185784104589,0.000832196703481758,0.047946794071969
"ENSG00000265763.4",180.693764283839,3.08429446646947,0.757581389930151,4.07123842727161,4.67638539252534e-05,0.0109383452168582
"ENSG00000267374.2",21.8125727417093,2.65780432182675,0.735060466110908,3.61576284450283,0.000299464443454382,0.0286460203717653
"ENSG00000267795.6",940.010397657159,2.190944415037,0.637269447504688,3.43801891588548,0.000585986762471863,0.0397198683758268
"ENSG00000270919.1",8.50399238232842,4.88595826865544,1.4105827673107,3.4637870119246,0.00053262805334987,0.0379629577028955
"ENSG00000272068.1",298.621863511421,3.03683182385966,0.874480129673515,3.47272821967201,0.000515196780321117,0.037398913228244
"ENSG00000272468.1",26.4745635383746,2.80850919021415,0.815749814281872,3.44285605836952,0.00057560559245087,0.0392832874029999
"ENSG00000272620.2",1617.37826178325,4.63975987688182,0.877330870496538,5.28849494861144,1.23326894417544e-07,0.000241077651394639
"ENSG00000274414.1",65.4401175859856,3.23894205721955,0.677900468291946,4.77790207960833,1.77133599242576e-06,0.00151487975327237
"ENSG00000275216.2",324.148279862967,5.07142249724553,1.47748599675278,3.43246738608115,0.000598115814552363,0.0400243896938962
"ENSG00000277268.2",22.0908557312737,6.27705518826257,1.87081623736131,3.35524946967322,0.000792934424763789,0.0462524377204462
"ENSG00000278912.1",62.508561303272,3.96887118730239,0.985097755886254,4.02891100257533,5.60358253139009e-05,0.0118006739106029
"ENSG00000280032.1",68.8593516975341,2.97119939612921,0.807886658269905,3.67774286864949,0.000235306988730079,0.024959869614636
"ENSG00000280924.1",9.14496250128014,4.23157974606648,1.1763167489117,3.59731318114907,0.000321521269350149,0.0299761907081498
"ENSG00000287048.1",7.57514991332843,4.73178667650297,1.37844291339942,3.43270412616056,0.000597593847591309,0.0400243896938962
"ENSG00000287331.1",12.7682971778719,6.20696676009988,1.67720156628773,3.70078760052569,0.000214931326689059,0.0237178452318527
"ENSG00000287929.1",209.587155115563,2.76247807635737,0.793319564502395,3.48217565778819,0.00049735732150248,0.0368866607521907
